Ranking;Nombre;Ventas;CNAE_Original;SECTOR_NOMBRE;NIF;ventas_estimado;patentes;confianza;criterio;ano_constitucion;poblacion;numero_empleados;web_oficial;actividad_resumen;tamano_ing;complejidad_txt;cto_actual;propiedad_accionistas;private_equity_firmas;financiacion_publica_detalle;usa_inteligencia_artificial;plataforma_cloud;solvencia_txt;puntos_solv;perfil_txt;veredicto_final;conclusion_sueldo_80k;justificacion_viabilidad;score_viabilidad;provincia
729;BERIPESCA SEAFOOD SL;grande;4638;Comercio al por mayor de pescados y mariscos y otros productos alimenticios;B95097473;50000000;0;0.0;Sin match;2000;Ondarroa;9 (Empresite);www.beripesca.com;Comercio al por mayor de pescados y mariscos frescos, con actividad importadora.;~1-2 técnicos;Web corporativa básica desarrollada con un CMS estándar (WordPress), sin desarrollo de software a medida ni complejidad técnica aparente.;No identificado públicamente;No identificados públicamente;Ninguno;Sin datos;NO;ON-PREMISE;Facturación declarada entre 6 y 30 millones de euros.;Bajo;No tecnológico;DESCARTAR;NO VIABLE;🔴 NO VIABLE (13/100 pts) - ⚠️ Ventas >20M€ (+15) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ❌ Sector bajo salario (-10);13.0;vizcaya
730;SERIOPLAST SPAIN SOCIEDAD LIMITADA.;grande;2229;Fabricación de otros productos de plástico;B95680849;50000000;0;0.0;Sin match;2012;Bilbao;19 (einforma/empresite);www.serioplast.com;Fabricación de envases y contenedores de plástico para bienes de consumo.;~3-5 técnicos;Usuario de un ERP desarrollado in-house por la matriz italiana para la gestión industrial.;No identificado públicamente;Serioplast Global Services S.p.A.;Ninguno;Ha recibido subvenciones de SPRI y del Ministerio para la Transformación Digital (Red.es).;NO. No hay evidencia pública del uso de IA en sus operaciones o productos.;ON-PREMISE/HÍBRIDA;Filial de un grupo multinacional (Serioplast Global Services S.p.A.) con una facturación global de 400M€ y financiación de entidades como Eiffel Investment Group.;Máximo;Industrial con soporte técnico para ERP y automatización de planta.;PYME;DUDOSO;🟡 DUDOSO (30/100 pts) - ⚠️ Ventas >20M€ (+15) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8) | ⚠️ Equipo IT medio (+4) | ⚠️ Cloud híbrido (+3);30.0;vizcaya
731;NUEVA HERRAMIENTA DE CORTE, SA;grande;2849;Fabricación de otras máquinas herramienta;A48675870;50000000;4;1.0;Exacto (Normalizado);1994;Elorrio;90 (eInforma);www.tivoly.com;Fabricación y venta de herramientas de corte de precisión para la industria.;~10-15 técnicos;Fabricante de herramientas de precisión para sectores como automoción y aeronáutica. Utilizan un Plan Estratégico y mejoras de calidad autónomas.;No identificado públicamente;Filial del grupo multinacional francés Tivoly.;Ninguno;Ha recibido subvenciones del Ente Vasco de la Energía.;NO. Si bien el sector avanza hacia la IA para la optimización de procesos, no hay evidencia pública de que la empresa la haya implementado de forma significativa.;ON-PREMISE;Facturación consolidada superior a 30M€ y perteneciente a un grupo multinacional (Tivoly).;Alto;Híbrido Hardware/Industrial;PYME;POSIBLE;🟡 POSIBLE (38/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 90 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7);38.0;vizcaya
732;SFS GROUP FASTENING TECHNOLOGY (IBERICA) SOCIEDAD ANONIMA.;grande;4649;Comercio al por mayor de otros artículos de uso doméstico;A95053468;50000000;0;0.0;Sin match;2000;Sondika;20-100 (eInforma);www.sfs.com;Comercio al por mayor de sistemas de fijación, remaches y componentes de precisión.;~5-10 técnicos;La empresa se centra en la fabricación y distribución de componentes mecánicos de precisión y sistemas de fijación. Su tecnología principal reside en la ingeniería de materiales y la fabricación (conformado en frío, embutición profunda, moldeo por inyección). No se evidencia un enfoque principal en software, IA o tecnologías cloud de cara al público, sino en la optimización de sus productos y procesos industriales.;No identificado públicamente;SFS Group AG (empresa matriz suiza). Las familias fundadoras (Huber y Stadler/Tschan) poseen más del 50% de SFS Group AG.;Ninguno;Sin datos;NO. A nivel de grupo, SFS utiliza tecnologías como IA y machine learning para optimizar los procesos de construcción y desarrollar proyectos más inteligentes y sostenibles, pero no parece ser un foco de la filial ibérica.;HÍBRIDA. A nivel de grupo, utilizan una solución on-premise (FileCloud) para control total de datos, accesible desde dispositivos móviles, lo que sugiere una estrategia híbrida para su personal de campo.;Filial de un grupo suizo (SFS Group AG) que cotiza en bolsa y con una facturación global de más de 3.000 millones de francos suizos en 2024. La filial ibérica tiene ventas reportadas de 50M€.;Máximo;Híbrido Hardware/Industrial;TIBURÓN;DUDOSO;🟡 DUDOSO (31/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 60 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ❌ Sector bajo salario (-10);31.0;vizcaya
735;ADWEN OFFSHORE SOCIEDAD LIMITADA.;grande;7112;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;B87046140;50000000;9;1.0;Exacto (Normalizado);2015;Zamudio;~101 – 250 (Iberinform);www.siemensgamesa.com;Diseño, fabricación, instalación y mantenimiento de aerogeneradores marinos (offshore).;~30-50 técnicos;Diseño y fabricación de aerogeneradores offshore de gran potencia (5-8 MW), incluyendo palas y cajas multiplicadoras. Uso de IoT y cloud para O&M.;Maite Basurto - CTO (en 2016, previo a la integración total en Siemens Gamesa);Siemens Gamesa Renewable Energy, S.A.U.;Ninguno;CDTI (desarrollo de aerogenerador y palas de 8MW) y programa H2020 de la UE.;SÍ. Utilización de machine learning para el diagnóstico y pronóstico de fallos en componentes de los aerogeneradores, en el marco de proyectos de I+D europeos.;HÍBRIDA/PROPIA;Filial de Siemens Gamesa, líder mundial en el sector eólico. Originalmente una joint venture 50/50 entre Gamesa y Areva con una cartera de proyectos de 2,8 GW.;Máximo;Híbrido Hardware/Software (Ingeniería pesada y O&M digital);TIBURÓN;VIABLE;🟢 VIABLE (58/100 pts) - ⚠️ Ventas >20M€ (+15) | ✅ 101 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ✅ Usa IA (+8) | ✅ I+D público (+5);58.0;vizcaya
737;NAMAGUI ALGON SL.;grande;5510;Hoteles y alojamientos similares;B57917411;50000000;0;0.0;Sin match;2015;Bilbao;74 (eInforma);www.barcelo.com;Explotación y gestión de establecimientos hoteleros, operando bajo el grupo Barceló.;Estimación: 0-2 técnicos (IT local). El desarrollo tecnológico está centralizado en el grupo Barceló.;Baja. La tecnología (software de reservas, gestión) es provista por el grupo matriz.;No identificado públicamente. El liderazgo tecnológico reside en el grupo Barceló, no en la filial.;Administrador Único: NAMAGUI INVESTMENT SOCIEDAD LIMITADA. Pertenece al Grupo Barceló.;Ninguno;Recibió 200.000€ del Gobierno Vasco en 2021 como ayuda para la solvencia.;NO (a nivel de filial). El grupo Barceló podría emplear IA en sus sistemas centrales de reservas o marketing.;Sin datos (gestionado a nivel de grupo);Ventas reportadas de 50M€. Filial de un gran grupo hotelero consolidado (Barceló).;Máximo;Gestión Hotelera (no tecnológico);DESCARTAR;DUDOSO;🟡 DUDOSO (31/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 74 empleados (+8) | ✅ CTO identificado (+8);31.0;vizcaya
739;INDUSTRIAS QUIMICAS EUROCOLOR SOCIEDAD ANONIMA;grande;2030;"Fabricación de pinturas, barnices y revestimientos similares; tintas de imprenta y masillas";A48291645;50000000;0;0.0;Sin match;1989;Arrigorriaga;80 (einforma, Empresite);www.pinturaseurocolor.com;Diseño, fabricación y comercialización de pinturas, esmaltes, barnices y revestimientos.;~10-15 técnicos;Industria química tradicional con laboratorio de I+D+i para desarrollo de nuevos productos y control de calidad. Foco en certificaciones (ISO, DAP).;No identificado públicamente;Fundada por un grupo de profesionales del sector y distribuidores. No se encuentra información pública actualizada sobre la estructura accionarial.;Ninguno;Ha participado en programas de innovación como INNOTEK, GAITEK (Gobierno Vasco) y PROFIT (Nacional). Ha recibido subvenciones de la SPRI (Agencia Vasca de Desarrollo Empresarial).;NO. No hay evidencia pública del uso de IA en sus productos o procesos. Su enfoque tecnológico se centra en la I+D de nuevos productos químicos y la sostenibilidad.;Sin datos;Empresa consolidada con más de 30 años de historia y una facturación declarada de 50M€. Su imagen de solvencia es un punto que la propia empresa ha defendido públicamente.;Alto;Químico / Industrial;PYME;POSIBLE;🟡 POSIBLE (38/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 80 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7);38.0;vizcaya
741;BILBAOTIK SOCIEDAD ANONIMA.;grande;6202;Actividades de consultoría informática;A48119432;50000000;0;0.0;Sin match;1981;Bilbao;68 (eInforma/Empresite);www.bilbao.eus;Sociedad tecnológica del Ayuntamiento de Bilbao, encargada de la consultoría y servicios informáticos municipales.;~25-35 técnicos;Gestión de la infraestructura TI de una ciudad (Smart City), con proyectos de IoT, analítica avanzada, Open Data y ciberseguridad.;Manu Roibal Prieto - Director de Infraestructuras y Ciberseguridad (Deusto/Innova Bilbao);100% Ayuntamiento de Bilbao (Empresa Pública);Ninguno;Financiación a través de los presupuestos del Ayuntamiento de Bilbao.;SÍ - Licitaciones para plataformas inteligentes y participación en proyectos de innovación abierta que aplican IA para retos urbanos.;HÍBRIDA - Se ha detectado el uso de AWS y Azure en proyectos y ofertas de empleo, además de infraestructura on-premise.;Empresa pública consolidada con un presupuesto anual significativo y licitaciones de proyectos millonarios, como la plataforma de gestión administrativa por más de 7M€.;Máximo;Híbrido entre gestión de sistemas, desarrollo de software para la administración pública y proyectos de innovación (Smart City).;TIBURÓN;VIABLE;🟢 VIABLE (56/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 68 empleados (+8) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Cloud público (+5) | ✅ Usa IA (+8) | ⚠️ Sector industrial (+5);56.0;vizcaya
743;ARRAIZA GUTIERREZ SL;grande;4638;Comercio al por mayor de pescados y mariscos y otros productos alimenticios;B48077069;50000000;0;0.0;Sin match;1976;Basauri;~10 (einforma);www.pescadosarraiza.com;Comercialización y distribución al por mayor de pescado y marisco fresco y elaborado.;0-1 técnicos;Presencia online básica. Empresa tradicional del sector de la alimentación sin desarrollo de software propio aparente.;No identificado públicamente;Sin datos;Ninguno;Sin datos;NO. No se ha encontrado evidencia del uso de inteligencia artificial en sus operaciones o web.;ON-PREMISE;Empresa consolidada con una facturación reportada de entre 6 y 30 millones de euros.;Alto;No tecnológico. Enfocada en la distribución y logística de productos perecederos.;DESCARTAR;DUDOSO;🟡 DUDOSO (23/100 pts) - ⚠️ Ventas >20M€ (+15) | ❌ Plantilla pequeña (+0) | ✅ CTO identificado (+8);23.0;vizcaya
744;DEPRESA SOCIEDAD ANONIMA;grande;2594;Fabricación de pernos y productos de tornillería;A48425490;50000000;0;0.0;Sin match;1990;Mallabia;~30-50 (Estimación basada en varias fuentes);www.usagroup.es;Fabricación de piezas mecanizadas de alta precisión, principalmente para automoción y electromovilidad.;~10-15 técnicos;Empresa industrial (metal) con alta automatización (tornos CNC, robótica). Complejidad en ingeniería de procesos y producción, no tanto en software a medida.;No identificado públicamente;CARTERA MALLAVIA, S.L. (propiedad de directivos y fondos de capital riesgo).;Easo Ventures, Portobello Capital (a través de su participación en Cartera Mallavia).;Sin datos;NO (No hay evidencia de uso de IA en sus procesos productivos o productos. Las ofertas de empleo se centran en ingeniería de producción y procesos).;ON-PREMISE/HÍBRIDA (Inferido por el tipo de industria y la ausencia de perfiles de ingeniería de software/cloud en sus ofertas de empleo);Facturación consolidada del grupo >50M€ y participada por fondos de capital riesgo como Portobello y Easo Ventures, lo que indica una fuerte capacidad financiera.;Máximo;Híbrido Hardware/Industrial;TIBURÓN;POSIBLE;🟡 POSIBLE (47/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 40 empleados (+4) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ✅ Con PE/VC (+5) | ⚠️ Sector industrial (+5);47.0;vizcaya
746;IBIL H2 SOCIEDAD ANONIMA.;grande;3514;Comercio de energía eléctrica;A95625042;50000000;0;0.0;Sin match;2010;Abanto y Ciérvana-Abanto Zierbena;26 (einforma);www.ibil.es;Desarrollo de logística e infraestructuras para la movilidad con hidrógeno renovable.;~5-10 técnicos;Plataforma IoT para monitorización y optimización de la logística de H2 (almacenamiento, compresión, dispensación).;No identificado públicamente;Repsol (50%) y Ente Vasco de la Energía (EVE) (50%);Ninguno;Sí, participa en programas como Hazitek (Gobierno Vasco/FEDER) y PIONEROS (Plan de Recuperación, Transformación y Resiliencia).;SÍ - Planean desarrollar herramientas de optimización operativa aplicando tecnologías de IA y una plataforma IoT para monitorizar consumos de hidrógeno en el proyecto H2INTEGRA.;No identificado;Empresa participada al 50% por Repsol, una de las mayores energéticas de España, y por el EVE, la agencia energética del Gobierno Vasco.;Máximo;Híbrido Hardware/Software con foco en IoT, control industrial y logística energética.;TIBURÓN;POSIBLE;🟡 POSIBLE (47/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 26 empleados (+4) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ Usa IA (+8) | ✅ I+D público (+5);47.0;vizcaya
747;ROSMIL INDUSTRIAL SOCIEDAD ANONIMA;grande;4674;Comercio al por mayor de ferretería, fontanería y calefacción;A48083919;50000000;0;0.0;Sin match;1976;Arrigorriaga;32 (eInforma);www.rosmil.com;Comercio al por mayor de ferretería, fontanería y calefacción, especializado en tornillería.;~5-10 técnicos;Empresa industrial tradicional con presencia online (e-commerce B2B). Utilizan un ERP a medida y sistemas de almacenamiento robotizado, lo que indica cierta complejidad logística y de software de gestión.;No identificado públicamente;Sin datos públicos disponibles. Probablemente propiedad familiar o de los fundadores.;Ninguno;Sin datos;NO. No hay evidencia del uso de inteligencia artificial en sus productos, servicios o procesos descritos públicamente.;ON-PREMISE/HÍBRIDA;Empresa consolidada con una facturación declarada de 50.0M€, lo que sugiere una alta capacidad financiera y estabilidad.;Alto;Híbrido Hardware/Software (Logística y gestión de stock).;PYME;DUDOSO;🟡 DUDOSO (27/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 32 empleados (+4) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ⚠️ Cloud híbrido (+3) | ❌ Sector bajo salario (-10);27.0;vizcaya
749;CONGELADOS ACENOMAR SA;grande;4639;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;A48116305;50000000;0;0.0;Sin match;1981;Basauri;80-89 (Infonif);www.acenomar.com;Distribución de alimentos congelados para hostelería, alimentación y colectividades.;~0-2 técnicos;La web oficial está en construcción, lo que sugiere una baja complejidad técnica. No hay indicios de desarrollo de software propio, IA o IoT.;No identificado públicamente;Martin Pollo Pablo y Noguera Garcia Antonio son administradores solidarios, lo que sugiere que son los propietarios.;Ninguno;Recibió una subvención de 4.383,78€ del Gobierno Vasco en 2015.;NO. No hay evidencia pública que sugiera el uso de inteligencia artificial en sus operaciones.;ON-PREMISE;Empresa consolidada con más de 40 años de actividad y una facturación declarada de 50M€.;Alto;No tecnológico. Empresa tradicional de distribución.;DESCARTAR;DUDOSO;🟡 DUDOSO (21/100 pts) - ⚠️ Ventas >20M€ (+15) | ⚠️ 84 empleados (+8) | ✅ CTO identificado (+8) | ❌ Sector bajo salario (-10);21.0;vizcaya
752;WALLAIR ENGINE COMPONENTS SOCIEDAD LIMITADA;grande;3030;Construcción aeronáutica y espacial y su maquinaria;B95381596;50000000;0;0.0;Sin match;2005;Amorebieta;104 (Capital-Riesgo.es);www.wallair.es;Fabricación de componentes metálicos de precisión para motores y turbinas del sector aeroespacial.;~20-30 técnicos;Fabricante build-to-print de componentes críticos en aleaciones especiales (níquel, cobalto, titanio) con procesos avanzados y acreditación NADCAP.;No identificado públicamente;Batz S.Coop (MONDRAGON) posee el 60% y el grupo industrial Velatia mantiene el 40%.;Ninguno;HAZITEK (Gobierno Vasco);NO. No hay evidencia pública del uso de IA en sus procesos o productos.;Sin datos;Facturación de 12M€ reportada en enero de 2026 y adquisición mayoritaria por Batz (Grupo MONDRAGON), una gran corporación industrial.;Máximo;Hardware (Ingeniería de procesos, fabricación avanzada, materiales);TIBURÓN;POSIBLE;🟡 POSIBLE (47/100 pts) - ⚠️ Ventas >20M€ (+15) | ✅ 104 empleados (+12) | ✅ CTO identificado (+8) | ✅ Equipo IT sólido (+7) | ✅ I+D público (+5);47.0;vizcaya
